time,open,high,low,close,volume
1781349300,4222.9,4223.7,4222.8,4223.7,4.8264
1781350200,4223.7,4223.8,4223.6,4223.6,6.0954
1781351100,4223.6,4223.7,4223.5,4223.6,3.3802
1781352000,4223.6,4224.2,4223.5,4224.1,4.9802
1781352900,4224,4225.8,4224,4225.8,8.1586
1781353800,4225.7,4226.8,4225.7,4225.9,6.6728
1781354700,4225.9,4226.4,4225.7,4226.2,2.7214
1781355600,4226.2,4226.3,4224.9,4225.3,14.571
1781356500,4225.4,4225.7,4224.9,4225.4,14.6918
1781357400,4225.3,4225.5,4224.8,4225.1,7.8486
1781358300,4225,4227,4224.7,4226.5,10.2522
1781359200,4226.5,4226.5,4224,4224.7,31.344
1781360100,4224.7,4225.7,4221.7,4222.1,31.0129
1781361000,4222.1,4223.7,4222.1,4223.7,5.4798
1781361900,4223.7,4224.5,4223.6,4224.4,2.1077
1781362800,4224.4,4226.3,4224.4,4226.2,4.0352
1781363700,4226.2,4227.1,4225.1,4227.1,2.7575
1781364600,4227.9,4227.9,4225.2,4225.4,2.9372
1781365500,4225.8,4227.9,4225.8,4227.5,10.8568
1781366400,4226.8,4227,4225.3,4225.6,8.3183
1781367300,4225.6,4225.7,4224.3,4224.4,3.0067
1781368200,4224.3,4225.7,4223.9,4225.4,5.2421
1781369100,4225.4,4229.9,4203,4226.4,456.6189
1781370000,4226.4,4229.5,4225.7,4226.7,118.8119
1781370900,4226.7,4227.7,4226.6,4227.2,24.989
1781371800,4227.1,4227.6,4227.1,4227.6,8.4941
1781372700,4227.5,4227.6,4225.9,4226,27.3274
1781373600,4226,4226,4224.3,4224.3,17.8804
1781374500,4224.3,4224.3,4224.2,4224.3,2.5295
1781375400,4224.3,4224.3,4224.2,4224.3,20.1621
1781376300,4224.3,4224.3,4224.1,4224.3,14.9852
1781377200,4224.2,4224.3,4222,4223.3,45.0233
1781378100,4223.2,4225,4223.2,4225,10.1263
1781379000,4225,4225,4224.5,4225,8.707
1781379900,4225,4225,4224.9,4225,83.1736
1781380800,4225,4225,4224.9,4225,4.3455
1781381700,4225,4225,4224.9,4225,1.7303
1781382600,4225,4225,4224.9,4225,2.5457
1781383500,4225,4225,4224.9,4225,13.1151
1781384400,4225,4227.6,4225,4226.9,20.4219
1781385300,4226.8,4228.2,4226.8,4227.7,10.374
1781386200,4227.6,4232.4,4227.6,4231.3,31.7857
1781387100,4231.2,4232.6,4231.2,4232.1,7.1135
1781388000,4232,4232.6,4230.6,4231.9,18.8491
1781388900,4231.8,4233.3,4230.7,4232.5,52.5786
1781389800,4232.4,4232.9,4232.3,4232.3,3.3773
1781390700,4232.3,4232.7,4232.2,4232.4,2.8509
1781391600,4232.4,4232.4,4229.3,4229.4,7.2934
1781392500,4229.4,4231.1,4229.4,4231.1,9.1678
1781393400,4231,4231.2,4230.1,4230.5,13.3621
1781394300,4230.4,4230.5,4227.9,4228.8,3.6607
1781395200,4228.8,4228.8,4227.8,4228.1,2.1086
1781396100,4228.1,4230.5,4228,4230.5,7.0159
1781397000,4230.5,4232.8,4230.5,4232,11.5725
1781397900,4232.1,4233.6,4232,4233.6,11.4845
1781398800,4233.5,4234,4232.6,4232.8,3.5104
1781399700,4232.8,4232.8,4232,4232.5,16.9525
1781400600,4232.5,4232.8,4232.4,4232.8,4.9765
1781401500,4232.7,4232.7,4230.4,4230.4,9.0259
1781402400,4230.5,4231.1,4228.9,4230.7,7.2161
1781403300,4230.7,4231.8,4230.4,4231.3,4.5369
1781404200,4231.7,4231.8,4231.3,4231.8,2.4397
1781405100,4231.7,4231.8,4231.4,4231.5,1.8988
1781406000,4231.8,4231.9,4230.3,4230.3,7.5629
1781406900,4230.3,4231.2,4229.5,4230.3,3.0424
1781407800,4230.3,4230.4,4227.9,4229.5,27.4981
1781408700,4229.5,4230.5,4227.4,4230.5,22.663
1781409600,4230.5,4231.3,4230.4,4230.9,6.2929
1781410500,4230.9,4231.6,4230.7,4231.5,5.2859
1781411400,4231.5,4232.7,4231.1,4232.7,5.1615
1781412300,4232.7,4234,4232.6,4233.3,20.9426
1781413200,4233.3,4234.5,4233.2,4234.4,2.9285
1781414100,4234.4,4234.6,4232.1,4232.9,12.534
1781415000,4232.9,4234.6,4231.6,4233.9,59.0631
1781415900,4233.9,4234.5,4232.8,4233.1,7.0665
1781416800,4233.1,4234,4233,4233.7,2.1572
1781417700,4233.7,4234,4233,4233.7,5.2695
1781418600,4233.7,4233.8,4232.7,4233.3,5.1196
1781419500,4233.3,4234.1,4233,4233.9,4.6889
1781420400,4233.9,4234,4232.4,4232.7,4.4465
1781421300,4232.7,4233.9,4232.7,4233.9,2.2572
1781422200,4233.9,4234.1,4233.4,4233.9,5.4789
1781423100,4233.9,4234.7,4233.8,4234.5,5.3012
1781424000,4234.4,4236.3,4234.4,4236.3,7.1616
1781424900,4236.2,4241.9,4235.9,4239.1,154.1766
1781425800,4239,4239.9,4237.6,4239.1,14.3354
1781426700,4239,4239.7,4236.7,4238.6,15.1906
1781427600,4238.6,4238.7,4237.4,4238.1,19.9709
1781428500,4238.1,4238.2,4235.8,4237.8,10.6982
1781429400,4237.8,4239,4237.8,4239,7.7395
1781430300,4238.9,4239.3,4236.1,4236.2,25.3793
1781431200,4236.2,4237.7,4234.9,4236.2,27.5381
1781432100,4236.2,4237.1,4234.9,4237,13.6367
1781433000,4237,4237.7,4232.2,4233.4,22.3093
1781433900,4233.4,4233.4,4229,4230.3,78.2292
1781434800,4230.4,4232,4229.9,4231.5,15.2249
1781435700,4231.5,4232.8,4230.9,4232.5,9.8688
1781436600,4232.6,4234.2,4232.6,4233.8,12.4997
1781437500,4233.8,4235.6,4233,4234.3,34.9155
1781438400,4234.4,4234.5,4233.3,4234,14.4821
1781439300,4234,4235.8,4233.9,4235.1,9.5935
1781440200,4235.4,4235.4,4232.8,4232.8,15.9776
1781441100,4232.9,4233.4,4225.2,4226.6,77.5451
1781442000,4226.6,4229.3,4225.3,4227.5,36.3745
1781442900,4227.5,4227.6,4224.3,4225,14.1377
1781443800,4225.1,4225.9,4223.2,4225.8,32.7325
1781444700,4225.8,4225.8,4223.6,4224,11.8893
1781445600,4224,4225.9,4223,4225.5,11.8535
1781446500,4225.6,4225.9,4222.2,4223.5,19.6332
1781447400,4223.5,4224.7,4221.8,4224.2,35.2097
1781448300,4224.3,4230.3,4224.2,4229.8,49.1202
1781449200,4229.8,4232.1,4226.3,4228.3,51.8446
1781450100,4228.3,4230.1,4227.2,4228,24.5202
1781451000,4228,4228.3,4226.1,4226.7,25.4385
1781451900,4226.7,4227.1,4225.6,4225.6,6.8105
1781452800,4225.6,4228.9,4224.2,4228.1,10.0856
1781453700,4228.1,4231.2,4228,4231.1,23.1586
1781454600,4231.1,4231.8,4230.3,4230.8,9.5589
1781455500,4230.8,4232.2,4228.4,4229.8,22.565
1781456400,4229.8,4231.9,4229.8,4231.5,12.1106
1781457300,4231.5,4232,4230.5,4231.5,6.1775
1781458200,4231.5,4232.4,4231,4231.1,6.4927
1781459100,4231.1,4231.1,4230.5,4230.5,15.1726
1781460000,4230.5,4230.5,4226,4227.2,13.1767
1781460900,4227.2,4227.4,4225.4,4227,9.3906
1781461800,4227,4231.1,4227,4230.9,199.3765
1781462700,4231,4231,4229.8,4230,7.87
1781463600,4230,4230.2,4229.9,4230.1,11.7832
1781464500,4230,4230.1,4229.9,4230,20.3487
1781465400,4230,4231,4230,4230.8,12.7909
1781466300,4230.8,4231.3,4230.5,4230.7,14.5014
1781467200,4230.6,4230.7,4229.9,4230,59.4032
1781468100,4230,4230,4229.9,4230,14.5305
1781469000,4230,4232.3,4229.9,4230.4,21.5348
1781469900,4230.4,4234.1,4230,4232.1,16.2212
1781470800,4232,4234,4231.7,4234,23.3149
1781471700,4234,4262.5,4234,4253.5,803.5029
1781472600,4253.5,4275.6,4253.5,4275.6,932.1768
1781473500,4275.6,4292,4275.6,4285.3,627.6524
1781474400,4288.1,4314,4268.6,4301.6,1619.1064
1781475300,4302.2,4308.6,4286.8,4290.4,351.7107
1781476200,4290.4,4291.4,4282.9,4290.6,273.7949
1781477100,4289.6,4296.3,4289.4,4290,314.4659
1781478000,4289.5,4290.6,4284.6,4285.8,118.07
1781478900,4285.8,4287.6,4283.7,4285.5,207.1854
1781479800,4285.9,4288.5,4285.2,4287.6,88.1739
1781480700,4288.1,4298.1,4287.1,4297.3,164.1175
1781481600,4297.4,4304.1,4296.7,4302.7,195.0795
1781482500,4303.1,4310.7,4303.1,4304,263.4767
1781483400,4304,4308.5,4299.1,4300.6,176.7708
1781484300,4302,4303,4295.4,4295.4,164.2184
1781485200,4295.5,4302.7,4290,4299.1,135.67
1781486100,4299.1,4309.5,4293.6,4306.4,123.351
1781487000,4306.4,4321,4304.4,4320.1,79.3717
1781487900,4320.1,4321.4,4316.2,4319.7,92.8185
1781488800,4319.3,4328.7,4319.3,4328.7,115.6466
1781489700,4328.9,4333,4327.2,4330.9,107.1511
1781490600,4331.2,4336.7,4331.2,4332.8,126.7156
1781491500,4332.9,4337.7,4331.2,4332.5,85.8767
1781492400,4332.6,4334.3,4325.1,4328.4,113.2711
1781493300,4328.4,4332.3,4324,4326.4,43.7636
1781494200,4326.4,4329.4,4324.1,4325.9,90.0652
1781495100,4325.8,4330,4325.5,4326.7,72.6345
1781496000,4326.8,4329,4324.4,4327.4,234.702
1781496900,4327.5,4328.9,4323.2,4328.6,49.0457
1781497800,4328.6,4331.2,4327,4328.9,35.4914
1781498700,4329,4330.3,4328.3,4330.1,34.8204
1781499600,4329.9,4332.2,4326.3,4331.4,99.7416
1781500500,4331.4,4334.7,4328.2,4331.7,85.3023
1781501400,4332.2,4334.7,4315.7,4315.7,58.8766
1781502300,4315.8,4317.1,4309.4,4311.5,277.9218
1781503200,4311.6,4314.5,4306,4310.3,52.7984
1781504100,4310.4,4311.5,4305.8,4307.6,68.1559
1781505000,4307.7,4309.8,4303.9,4308.4,74.6529
1781505900,4308.5,4311.7,4306.4,4310.1,23.2431
1781506800,4310.3,4316.1,4308.1,4315,27.0028
1781507700,4315.1,4320,4315,4318.5,108.5834
1781508600,4318.6,4320.7,4313.9,4317.9,792.5897
1781509500,4318,4325.3,4314.7,4324.5,268.2574
1781510400,4324,4330,4323.2,4329.4,329.3768
1781511300,4329.4,4332.9,4328.4,4329.6,299.6722
1781512200,4329.7,4345.9,4328.6,4342.2,257.2193
1781513100,4342.3,4344.4,4335.5,4335.5,140.5215
1781514000,4335.6,4343.3,4335.5,4340.5,116.8377
1781514900,4340.6,4343.6,4337.9,4339.9,138.5244
1781515800,4340,4343.1,4336,4336.9,165.1771
1781516700,4337,4342.8,4336.6,4338.2,56.9489
1781517600,4338.5,4341.3,4337,4338.8,70.7412
1781518500,4338.9,4339.9,4337.4,4339.3,41.3689
1781519400,4339.4,4340.8,4337,4338.6,33.9484
1781520300,4338.7,4342.5,4337.6,4339.8,136.7368
1781521200,4339.8,4341,4338.2,4340,36.8374
1781522100,4340.1,4342.9,4338,4342.7,45.4467
1781523000,4342.8,4348.5,4340,4340,62.2485
1781523900,4339.9,4339.9,4334.1,4336.6,118.2837
1781524800,4336.7,4339.7,4333.2,4333.7,34.0328
1781525700,4333.9,4338.8,4326.7,4338.5,51.6628
1781526600,4338.8,4347.5,4336.8,4346,90.6439
1781527500,4345.9,4350,4344.6,4349.9,88.0563
1781528400,4348.6,4351,4342.5,4350.7,66.449
1781529300,4350.7,4357.6,4350.7,4356.4,133.2963
1781530200,4356.4,4369.6,4356.4,4364.9,484.8002
1781531100,4364.9,4366.2,4357.2,4357.4,305.2463
1781532000,4357.4,4372.2,4356.7,4359.4,313.6692
1781532900,4359.5,4365.7,4356.4,4365.3,286.6983
1781533800,4365.7,4367.3,4356.4,4358.1,118.2697
1781534700,4358.2,4365.2,4357.4,4358.8,122.8735
1781535600,4358.1,4360.8,4351.8,4352.3,123.7875
1781536500,4352.4,4359.9,4352.4,4356.2,125.2102
1781537400,4356.2,4361.2,4352.8,4359.5,271.7183
1781538300,4359.6,4362.1,4356.4,4358.3,183.9378
1781539200,4358.3,4359.8,4351.2,4353.2,130.4527
1781540100,4353.3,4353.9,4340.5,4342.9,1362.3142
1781541000,4343,4343,4337.2,4337.2,89.9558
1781541900,4337.2,4339.7,4334.8,4339,548.1292
1781542800,4339,4339,4330.2,4332.9,947.0197
1781543700,4332.9,4333.6,4329.6,4329.8,87.4056
1781544600,4329.3,4329.3,4321.8,4321.8,125.1513
1781545500,4321.8,4324.7,4320.2,4324.4,90.4546
1781546400,4324.4,4324.8,4318.9,4324.1,65.2025
1781547300,4324.1,4328.7,4323.4,4324.9,73.8907
1781548200,4325,4326,4322.7,4324.8,26.91
1781549100,4324.8,4327.1,4324.8,4326.6,30.2262
1781550000,4326.6,4326.7,4322.2,4323.1,28.7065
1781550900,4323.1,4325.1,4321.7,4321.7,65.8772
1781551800,4321.7,4323.5,4320,4320,27.4667
1781552700,4320.1,4320.3,4317.1,4320.3,81.3332
1781553600,4320.4,4322,4317.1,4317.1,16.282
1781554500,4317.2,4318.3,4312.1,4313.8,86.281
1781555400,4313.9,4313.9,4307.5,4310.2,129.2271
1781556300,4310.3,4310.9,4307.7,4309.9,24.3916
1781557200,4310,4311.3,4308.4,4311.2,58.0157
1781558100,4311.3,4311.3,4311.2,4311.2,34.7983
1781559000,4311.2,4311.6,4310.1,4310.9,79.0195
1781559900,4310.9,4311,4308.9,4310,46.1146
1781560800,4310,4314.8,4309.6,4310,64.9871
1781561700,4309.4,4312.8,4305.8,4307.8,43.08
1781562600,4308.6,4312.9,4306.4,4311.6,140.897
1781563500,4311.6,4313.7,4310,4311.6,9.7545
1781564400,4311.6,4316,4311.6,4314.2,71.6687
1781565300,4313.8,4315.7,4312.3,4315.6,12.2005
1781566200,4315.6,4319.2,4314,4317.9,6.5087
1781567100,4318,4319,4314,4315.6,27.0234
1781568000,4315.7,4317.9,4313.9,4314.2,117.4754
1781568900,4313.1,4315.5,4307,4307.9,51.8374
1781569800,4307.9,4313.3,4307.8,4311.4,136.8528
1781570700,4311,4320,4311,4319.9,45.332
1781571600,4319.9,4325.6,4316,4320.5,103.756
1781572500,4320.7,4323.4,4317.8,4318.8,33.7409
1781573400,4319.2,4320.6,4313.9,4315.3,27.5539
1781574300,4315,4318.8,4312.2,4313.1,63.902
1781575200,4313.1,4313.1,4308.3,4308.8,61.7309
1781576100,4308.9,4311.1,4308.9,4311.1,116.9843
1781577000,4311.2,4317,4309.8,4310.4,255.2787
1781577900,4310.6,4319.7,4310.6,4318.6,14.0834
1781578800,4318.5,4320,4317.3,4318.4,20.1531
1781579700,4318.4,4321.9,4316.4,4321.4,62.5576
1781580600,4321.5,4332.6,4320.5,4332.2,184.9398
1781581500,4331.5,4333,4329.3,4331,25.6816
1781582400,4331.5,4332,4326.7,4326.7,6.8029
1781583300,4326.8,4326.9,4322.2,4322.2,46.7393
1781584200,4322.4,4324.5,4321.6,4324.1,27.8377
1781585100,4323,4323,4320.9,4322.1,20.8567
1781586000,4322.3,4329.1,4321.8,4326.4,9.6256
1781586900,4326.4,4327.5,4325.1,4327.1,10.8671
1781587800,4329.7,4330,4316.2,4317.5,21.0823
1781588700,4318.3,4320.3,4315.2,4315.2,22.7415
1781589600,4315.5,4319.1,4313.4,4318.5,35.2902
1781590500,4317.8,4318,4314.5,4316.3,8.3053
1781591400,4316.8,4320.5,4316.3,4317.1,58.3566
1781592300,4317.3,4324.2,4316.9,4323.9,16.8547
1781593200,4325.2,4327.8,4323.3,4326.1,39.3749
1781594100,4326.3,4328.2,4325.2,4327.8,28.2829
1781595000,4328.2,4330.8,4326.3,4327.1,30.2214
1781595900,4327.3,4334.3,4326.8,4334.3,18.734
1781596800,4333.8,4339.3,4332.3,4338.3,41.6546
1781597700,4338.4,4342.2,4338.2,4341.9,69.7197
1781598600,4341.3,4343.8,4340.2,4343.8,57.416
1781599500,4343.8,4347.5,4342.2,4347.5,23.4199
1781600400,4346.8,4348.6,4344.8,4346.4,149.5803
1781601300,4346.4,4346.4,4338.1,4339.5,51.8982
1781602200,4340.4,4345.8,4340.4,4342.4,39.7406
1781603100,4342.5,4347.7,4340.6,4345.2,43.5676
1781604000,4344.7,4345.8,4342.9,4345.8,2.5411
1781604900,4346.3,4346.6,4345.1,4345.3,39.8382
1781605800,4345.2,4346.8,4343.1,4346.7,36.6516
1781606700,4346.7,4349.1,4346.7,4348.8,18.4667
1781607600,4348.5,4349.5,4341.1,4342.3,327.8537
1781608500,4341.7,4342.4,4341.1,4342.2,215.2968
1781609400,4342.2,4342.2,4338.1,4339.1,277.6361
1781610300,4339.9,4342.2,4338.4,4342.2,173.6067
1781611200,4341.5,4346.4,4339.9,4345.1,60.386
1781612100,4345.4,4345.4,4338.6,4343.7,129.1636
1781613000,4344.2,4350,4342.8,4350,56.7724
1781613900,4350,4356.3,4349.9,4355.7,148.523
1781614800,4354.9,4354.9,4343.7,4344.8,153.5977
1781615700,4345.4,4345.8,4334.4,4337.5,582.6112
1781616600,4337.4,4340.7,4335.6,4339.2,167.2934
1781617500,4339.3,4340.4,4333.1,4334.7,159.3582
1781618400,4335.4,4338.7,4333.5,4335.8,133.7779
1781619300,4335.8,4335.8,4318.3,4319.7,690.7018
1781620200,4320.4,4329.6,4314.4,4326.1,115.4148
1781621100,4326.1,4328.2,4323.2,4324.8,93.0697
1781622000,4327.4,4327.4,4324.1,4327,35.5258
1781622900,4326.1,4330,4323.3,4327,114.7102
1781623800,4327.5,4330.7,4325.5,4328.5,173.5798
1781624700,4329.1,4344.5,4324.5,4339.2,117.4101
1781625600,4337.3,4348.2,4337.3,4347.3,109.8565
1781626500,4348.1,4348.7,4343.7,4345.9,75.2348
1781627400,4346.1,4346.6,4342.1,4345.7,27.1949
1781628300,4345.8,4347.3,4341.8,4341.9,109.5482
1781629200,4341.9,4342.4,4336.3,4337,8.014
1781630100,4337,4337,4327.4,4336.4,200.1476
1781631000,4336,4341.3,4335.4,4339.7,22.2266
1781631900,4339.7,4342.1,4337,4341.8,40.2757
1781632800,4341.2,4344.1,4341.2,4344,93.6153
1781633700,4343.8,4343.8,4340.8,4342,161.0631
1781634600,4341.9,4343.1,4339.9,4340.5,48.853
1781635500,4340.6,4341.6,4338.9,4339.8,34.2373
1781636400,4340.1,4344.1,4339.5,4342.2,40.4503
1781637300,4340.6,4342.3,4339.5,4342,5.3054
1781638200,4341.5,4341.5,4338.2,4339.9,89.1126
1781639100,4339.9,4341.4,4333.6,4333.7,27.2649
1781640000,4334.9,4334.9,4333,4333.4,134.3254
1781640900,4333.1,4335.7,4333.1,4335.1,12.2091
1781641800,4335.1,4336.5,4334.4,4335.7,6.1523
1781642700,4335.7,4335.7,4332.7,4332.8,26.7993
1781643600,4333.3,4334.2,4329.1,4332.4,171.7313
1781644500,4332.4,4333.4,4332.3,4332.9,4.2136
1781645400,4333,4335.7,4332.4,4335.7,116.1851
1781646300,4333.9,4334.2,4332.7,4333.5,9.8328
1781647200,4333.5,4336.5,4331.1,4333.1,56.7734
1781648100,4333.1,4333.3,4329.4,4330.6,10.9882
1781649000,4330.6,4333.3,4330.6,4332.7,5.9365
1781649900,4332.8,4336.2,4332.8,4336.2,83.6684
1781650800,4336.1,4338.5,4334.7,4337.2,7.44
1781651700,4337.6,4337.6,4336.9,4337,3.9966
1781652600,4337,4337.2,4333.5,4335.3,42.9746
1781653500,4334.8,4335.3,4330,4331.3,62.3252
1781654400,4332.3,4340.8,4329.5,4339.1,37.9169
1781655300,4339.1,4342.6,4339.1,4339.6,3.9427
1781656200,4338.7,4338.7,4336,4336.2,19.6152
1781657100,4335.7,4337.9,4333.9,4336.8,0.499
1781658000,4336,4350.3,4336,4349.1,39.658
1781658900,4349,4349,4341.7,4345.2,86.9202
1781659800,4344.9,4345.4,4340,4341.1,18.8921
1781660700,4340.6,4344.8,4338.5,4342.5,4.408
1781661600,4342.5,4345,4341.9,4344.8,25.293
1781662500,4343.6,4345.7,4341.6,4341.6,24.6003
1781663400,4342.4,4344.1,4339.7,4340.1,38.9962
1781664300,4339.5,4339.5,4332.1,4333.8,19.8633
1781665200,4332.7,4335.6,4332,4332.3,502.8096
1781666100,4332.7,4334,4331.6,4333.6,12.8224
1781667000,4334.3,4334.6,4332.8,4334,52.8803
1781667900,4334,4335.1,4332.9,4333.8,7.423
1781668800,4333.9,4333.9,4330.3,4333,5.338
1781669700,4333,4335.2,4326,4326,59.5335
1781670600,4326.2,4327.2,4320.8,4324.8,5.7087
1781671500,4325,4326.6,4324.2,4326.3,88.9783
1781672400,4326.3,4329,4323.5,4323.5,72.8894
1781673300,4324.3,4328.1,4322.6,4327.9,1.5492
1781674200,4328.1,4332.8,4328.1,4330.5,55.217
1781675100,4330.9,4334.3,4325.8,4327.1,4.2087
1781676000,4328.5,4330,4326,4329.9,12.4746
1781676900,4330,4330,4323.1,4326.7,7.2838
1781677800,4325.7,4329.7,4324.3,4328.6,8.6546
1781678700,4328.6,4332.8,4327.9,4332.8,3.6193
1781679600,4332.9,4334,4330.6,4330.6,359.1277
1781680500,4330.6,4334,4328.9,4329,62.1948
1781681400,4330,4332.5,4328.1,4331.6,19.6385
1781682300,4331.7,4331.7,4327.1,4327.5,34.699
1781683200,4327.5,4328.8,4325,4325.7,152.9992
1781684100,4325.6,4325.6,4322.3,4325.5,7.9237
1781685000,4324.7,4325,4320.8,4321.2,16.5541
1781685900,4321.2,4326,4319.3,4325.9,16.8806
1781686800,4325.9,4326.9,4323.2,4326,14.5431
1781687700,4327.3,4333.9,4327,4333.3,3.8704
1781688600,4334.6,4336.8,4330.5,4331.6,57.6914
1781689500,4330.6,4331.2,4328.7,4331,57.3555
1781690400,4331.2,4333,4330.1,4332.5,105.2395
1781691300,4332.5,4333.6,4329.4,4330.9,197.1754
1781692200,4331.1,4333.3,4330,4333.3,37.6861
1781693100,4333.3,4337.5,4333.3,4333.7,141.0056
1781694000,4333.7,4333.7,4330.5,4331.1,53.9869
1781694900,4331.6,4334.1,4330.1,4330.4,81.2137
1781695800,4330.5,4330.6,4326,4326.9,144.0677
1781696700,4326.9,4327.9,4323.1,4325.1,19.0804
1781697600,4325.1,4326.6,4322.4,4324.7,43.4846
1781698500,4325.2,4329,4323.8,4327.6,20.7674
1781699400,4326.8,4334.1,4325.2,4333.9,98.6045
1781700300,4333.9,4336.8,4333.8,4335.7,57.5395
1781701200,4335.1,4335.1,4327,4333.4,40.9831
1781702100,4333.3,4342.8,4333.2,4338.7,194.5716
1781703000,4337.4,4344.4,4335.8,4344.1,35.7515
1781703900,4344.2,4347.9,4342.2,4342.3,146.0898
1781704800,4340.7,4348.7,4338.7,4345.4,300.7342
1781705700,4345.2,4362.8,4341.5,4362,695.4602
1781706600,4362.7,4365,4350,4354.3,164.1018
1781707500,4354.3,4357.1,4334.3,4346.4,253.0429
1781708400,4345.7,4349.3,4345.1,4349.3,45.8307
1781709300,4349.2,4360.2,4349.2,4355.5,105.3094
1781710200,4356,4361.6,4356,4359,77.7404
1781711100,4359.2,4366.7,4359,4365.1,106.4283
1781712000,4365.1,4369,4365.1,4366.1,2217.6872
1781712900,4366,4369.8,4366,4369.2,1014.2938
1781713800,4369.1,4369.2,4360.3,4361.8,443.8957
1781714700,4361.8,4362.4,4360.2,4362.3,135.2335
1781715600,4362.4,4364,4359.6,4362.3,18.6047
1781716500,4362.4,4367.2,4361.6,4364.1,42.4507
1781717400,4364.3,4387.1,4364.3,4379.5,440.6281
1781718300,4381.1,4386.6,4377.3,4383,249.9234
1781719200,4383.1,4383.4,4280.5,4288.8,3695.2227
1781720100,4288.6,4310.8,4282.8,4291.8,2920.9589
1781721000,4292.2,4326.7,4271.6,4325.9,1898.8014
1781721900,4324.1,4330.9,4280,4288.3,675.9557
1781722800,4288,4296.8,4261.8,4266.8,552.2356
1781723700,4266.4,4266.4,4226.9,4226.9,2221.6705
1781724600,4227.6,4235.9,4220.6,4230.5,648.3147
1781725500,4231.5,4246.6,4231.3,4237.3,215.1553
1781726400,4237.4,4259.4,4237.4,4259.3,243.0157
1781727300,4258.6,4268.6,4255.2,4259.6,239.0568
1781728200,4258.9,4266,4258.9,4260.4,42.4613
1781729100,4260.5,4262.2,4256.4,4257,50.305
1781730000,4257.8,4259,4254.9,4255,38.9893
1781730900,4254.9,4257.2,4252.4,4257.2,49.5093
1781731800,4257.1,4259.2,4256,4256.9,22.9976
1781732700,4257.1,4259.2,4254.8,4255,36.7995
1781733600,4255,4268.8,4255,4265.5,407.6325
1781734500,4266.9,4271.4,4266.3,4268.1,41.7226
1781735400,4266.8,4268.9,4265.6,4265.9,37.9002
1781736300,4265.9,4271.7,4262.4,4268.1,60.6949
1781737200,4268,4282.4,4265.4,4282.4,113.0564
1781738100,4282.2,4284.1,4276.5,4280.5,95.7344
1781739000,4280.3,4282.8,4269.1,4276.9,69.2956
1781739900,4276.7,4279.9,4273.4,4278.5,66.0792
1781740800,4279.1,4298.7,4277.4,4298.1,315.0131
1781741700,4298.1,4300.8,4295.3,4300.4,163.073
1781742600,4300.9,4310.8,4300.6,4310.8,415.273
1781743500,4310.7,4315,4308.8,4309.7,136.3048
1781744400,4309.2,4328,4308.9,4324,96.5427
1781745300,4323.9,4323.9,4316.4,4319.3,85.1057
1781746200,4319.3,4325.4,4317.9,4322.9,17.0792
1781747100,4322.2,4326.3,4318.7,4319.1,24.8982
1781748000,4319.4,4330,4318.2,4328.5,18.7468
1781748900,4328.4,4330,4325.1,4325.2,76.5797
1781749800,4325.2,4326,4317.3,4317.8,9.0893
1781750700,4317.7,4319.3,4310.9,4311.6,70.7564
1781751600,4311.5,4316.2,4310.1,4311.6,31.0623
1781752500,4311.6,4316.9,4311.3,4315.3,43.5402
1781753400,4315.1,4322.4,4315.1,4319.7,29.6725
1781754300,4319.6,4321,4317.3,4320.5,39.1863
1781755200,4320.4,4323.6,4315,4318.5,48.8204
1781756100,4318.3,4319.6,4312.9,4313.6,15.4734
1781757000,4314.1,4317.9,4310.3,4310.9,46.9141
1781757900,4311.5,4317.1,4310.3,4316.4,10.96
1781758800,4315.6,4318.7,4313,4316.4,11.8338
1781759700,4317,4323,4316.3,4323,8.0826
1781760600,4323,4325,4312,4312.1,17.4842
1781761500,4312.1,4312.1,4301.7,4308.5,193.019
1781762400,4310,4310.1,4297.9,4299.6,221.5688
1781763300,4299.1,4304.8,4297.1,4304.3,196.0779
1781764200,4304.4,4304.8,4300.5,4301.6,10.7513
1781765100,4302,4307,4302,4307,20.2626
1781766000,4306.9,4308.6,4301.6,4307.5,64.6167
1781766900,4307.6,4308.6,4305.1,4306.7,91.0065
1781767800,4306.7,4306.7,4294.2,4296.1,192.5104
1781768700,4296.1,4298,4288.3,4288.3,187.1029
1781769600,4287.1,4292.5,4285.7,4286.1,74.4206
1781770500,4287.3,4289.1,4284.6,4284.6,42.4475
1781771400,4284.6,4286.7,4282,4282.4,170.3132
1781772300,4281.3,4281.8,4266.4,4267.6,70.5842
1781773200,4267.6,4269.1,4260,4267.4,84.5958
1781774100,4267.9,4273.5,4265.7,4267,47.2375
1781775000,4267.3,4268.9,4263.8,4268.3,25.539
1781775900,4270,4273.4,4268.7,4269.4,13.0489
1781776800,4268.8,4269.2,4262.4,4267.1,83.1782
1781777700,4267.4,4271.9,4263.8,4268.5,117.7172
1781778600,4269.9,4269.9,4264.7,4264.7,6.0786
1781779500,4265.6,4265.6,4255.3,4255.3,48.5672
1781780400,4255.7,4255.8,4240.8,4246,149.3127
1781781300,4246.9,4249.1,4244.7,4249.1,16.9791
1781782200,4247.4,4248.1,4242.2,4243.5,73.2043
1781783100,4243.4,4245,4240.2,4242.6,49.6308
1781784000,4244.6,4257.6,4241.3,4257.1,76.2965
1781784900,4257.8,4269.1,4255.3,4257.4,87.3371
